unique_id,poly_hash,F_integral,first_source_csv,first_source_row_index,first_construction_kind,first_execution_relative_dir,first_family_index,first_curve_index,first_family_label,first_curve_label,first_affine_point_count,first_projective_lower_bound,height_F_integral,degree,is_squarefree_integral_over_Q,appearance_count,xml_file,request_status,elapsed_local_seconds,max_time,max_input,seed,version,time,memory,warning,rankbounds_lb,rankbounds_ub,rank_direct,rank_g,finiteIndex,proved,ub2,final_rank_printed,rank_Jacobian,rank_status,rank_source,assumption,magma_error,unresolved,lines_text
curve_000033_11963a0eb27f4cb3,11963a0eb27f4cb3,36*x^6 + 147*x^4 + 147*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,33,d4_reciprocal,,,33,D4_t=49/12,CURBA #33,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000033_11963a0eb27f4cb3_11963a0eb27f4cb3.xml,ok,19.562,120,50000,644576001,2.29-7,10.650,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000033_11963a0eb27f4cb3 | d4_reciprocal | D4_t=49/12 | C33
f(x) = 36*x^6 + 147*x^4 + 147*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000034_0de3610790b7b0ec,0de3610790b7b0ec,49*x^6 - 158*x^4 - 158*x^2 + 49,families_construct_d4_reciprocal/d4_top_curves_summary.csv,34,d4_reciprocal,,,34,D4_t=-158/49,CURBA #34,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000034_0de3610790b7b0ec_0de3610790b7b0ec.xml,ok,20.211,120,50000,544044313,2.29-7,12.679,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000034_0de3610790b7b0ec | d4_reciprocal | D4_t=-158/49 | C34
f(x) = 49*x^6 - 158*x^4 - 158*x^2 + 49
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000035_195656533ba3e6b4,195656533ba3e6b4,169*x^6 - 42*x^4 - 42*x^2 + 169,families_construct_d4_reciprocal/d4_top_curves_summary.csv,35,d4_reciprocal,,,35,D4_t=-42/169,CURBA #35,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000035_195656533ba3e6b4_195656533ba3e6b4.xml,ok,22.652,120,50000,2833645332,2.29-7,13.279,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000035_195656533ba3e6b4 | d4_reciprocal | D4_t=-42/169 | C35
f(x) = 169*x^6 - 42*x^4 - 42*x^2 + 169
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000036_b4d50b3fa41e70d4,b4d50b3fa41e70d4,169*x^6 + 2*x^4 + 2*x^2 + 169,families_construct_d4_reciprocal/d4_top_curves_summary.csv,36,d4_reciprocal,,,36,D4_t=2/169,CURBA #36,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000036_b4d50b3fa41e70d4_b4d50b3fa41e70d4.xml,ok,19.915,120,50000,577730320,2.29-7,13.119,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000036_b4d50b3fa41e70d4 | d4_reciprocal | D4_t=2/169 | C36
f(x) = 169*x^6 + 2*x^4 + 2*x^2 + 169
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000037_10ad163d5a406bb5,10ad163d5a406bb5,169*x^6 + 14*x^4 + 14*x^2 + 169,families_construct_d4_reciprocal/d4_top_curves_summary.csv,37,d4_reciprocal,,,37,D4_t=14/169,CURBA #37,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000037_10ad163d5a406bb5_10ad163d5a406bb5.xml,ok,20.354,120,50000,863921772,2.29-7,13.529,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000037_10ad163d5a406bb5 | d4_reciprocal | D4_t=14/169 | C37
f(x) = 169*x^6 + 14*x^4 + 14*x^2 + 169
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000038_4e18937cf9d8123a,4e18937cf9d8123a,9*x^6 + 177*x^4 + 177*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,38,d4_reciprocal,,,38,D4_t=59/3,CURBA #38,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000038_4e18937cf9d8123a_4e18937cf9d8123a.xml,ok,17.254,120,50000,1275140381,2.29-7,10.460,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000038_4e18937cf9d8123a | d4_reciprocal | D4_t=59/3 | C38
f(x) = 9*x^6 + 177*x^4 + 177*x^2 + 9
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000039_f17475567e1d4835,f17475567e1d4835,81*x^6 - 199*x^4 - 199*x^2 + 81,families_construct_d4_reciprocal/d4_top_curves_summary.csv,39,d4_reciprocal,,,39,D4_t=-199/81,CURBA #39,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000039_f17475567e1d4835_f17475567e1d4835.xml,ok,18.906,120,50000,2867330423,2.29-7,12.560,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000039_f17475567e1d4835 | d4_reciprocal | D4_t=-199/81 | C39
f(x) = 81*x^6 - 199*x^4 - 199*x^2 + 81
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000040_6ac9699fb9257b0e,6ac9699fb9257b0e,225*x^6 - 118*x^4 - 118*x^2 + 225,families_construct_d4_reciprocal/d4_top_curves_summary.csv,40,d4_reciprocal,,,40,D4_t=-118/225,CURBA #40,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000040_6ac9699fb9257b0e_6ac9699fb9257b0e.xml,ok,23.493,120,50000,3566830385,2.29-7,13.990,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000040_6ac9699fb9257b0e | d4_reciprocal | D4_t=-118/225 | C40
f(x) = 225*x^6 - 118*x^4 - 118*x^2 + 225
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000041_b7afecfa0c5fc907,b7afecfa0c5fc907,225*x^6 - 102*x^4 - 102*x^2 + 225,families_construct_d4_reciprocal/d4_top_curves_summary.csv,41,d4_reciprocal,,,41,D4_t=-34/75,CURBA #41,26,28,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000041_b7afecfa0c5fc907_b7afecfa0c5fc907.xml,ok,20.659,120,50000,1308826405,2.29-7,13.240,129.59MB,,0,8,,8,true,false,8,8,8,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000041_b7afecfa0c5fc907 | d4_reciprocal | D4_t=-34/75 | C41
f(x) = 225*x^6 - 102*x^4 - 102*x^2 + 225
RankBounds: [0, 8]
rank(G) = 8
finiteIndex = true, proved = false, ub2 = 8
RANK DETERMINAT: rank J(Q) = 8
"
curve_000042_37839f99044ea444,37839f99044ea444,25*x^6 - 7*x^4 - 7*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,42,d4_reciprocal,,,42,D4_t=-7/25,CURBA #42,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000042_37839f99044ea444_37839f99044ea444.xml,ok,15.816,120,50000,3600515385,2.29-7,9.449,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000042_37839f99044ea444 | d4_reciprocal | D4_t=-7/25 | C42
f(x) = 25*x^6 - 7*x^4 - 7*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000043_2633fefbafd5c6d8,2633fefbafd5c6d8,49*x^6 - 41*x^4 - 41*x^2 + 49,families_construct_d4_reciprocal/d4_top_curves_summary.csv,43,d4_reciprocal,,,43,D4_t=-41/49,CURBA #43,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000043_2633fefbafd5c6d8_2633fefbafd5c6d8.xml,ok,16.872,120,50000,3499984842,2.29-7,10.109,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000043_2633fefbafd5c6d8 | d4_reciprocal | D4_t=-41/49 | C43
f(x) = 49*x^6 - 41*x^4 - 41*x^2 + 49
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000044_382b627ce2f42f56,382b627ce2f42f56,49*x^6 + 23*x^4 + 23*x^2 + 49,families_construct_d4_reciprocal/d4_top_curves_summary.csv,44,d4_reciprocal,,,44,D4_t=23/49,CURBA #44,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000044_382b627ce2f42f56_382b627ce2f42f56.xml,ok,20.323,120,50000,1158156520,2.29-7,10.109,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000044_382b627ce2f42f56 | d4_reciprocal | D4_t=23/49 | C44
f(x) = 49*x^6 + 23*x^4 + 23*x^2 + 49
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000045_e814219b407177e8,e814219b407177e8,36*x^6 + 62*x^4 + 62*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,45,d4_reciprocal,,,45,D4_t=31/18,CURBA #45,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000045_e814219b407177e8_e814219b407177e8.xml,ok,19.710,120,50000,1191842536,2.29-7,9.839,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000045_e814219b407177e8 | d4_reciprocal | D4_t=31/18 | C45
f(x) = 36*x^6 + 62*x^4 + 62*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000046_2a2153bf1d723c23,2a2153bf1d723c23,9*x^6 + 89*x^4 + 89*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,46,d4_reciprocal,,,46,D4_t=89/9,CURBA #46,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000046_2a2153bf1d723c23_2a2153bf1d723c23.xml,ok,19.570,120,50000,1091310816,2.29-7,9.699,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000046_2a2153bf1d723c23 | d4_reciprocal | D4_t=89/9 | C46
f(x) = 9*x^6 + 89*x^4 + 89*x^2 + 9
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000047_d7fc9645e9e32578,d7fc9645e9e32578,x^6 + 97*x^4 + 97*x^2 + 1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,47,d4_reciprocal,,,47,D4_t=97,CURBA #47,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000047_d7fc9645e9e32578_d7fc9645e9e32578.xml,ok,25.603,120,50000,3431046041,2.29-7,15.349,110.56MB,,6,6,6,,,,,,6,determined_by_RankBounds,RankBounds_lb_eq_ub,GRH,,,"============================================================
curve_000047_d7fc9645e9e32578 | d4_reciprocal | D4_t=97 | C47
f(x) = x^6 + 97*x^4 + 97*x^2 + 1
RankBounds: [6, 6]
RANK DETERMINAT DIRECT DIN RankBounds: rank J(Q) = 6
"
curve_000048_c0db572233cd255a,c0db572233cd255a,121*x^6 - 89*x^4 - 89*x^2 + 121,families_construct_d4_reciprocal/d4_top_curves_summary.csv,48,d4_reciprocal,,,48,D4_t=-89/121,CURBA #48,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000048_c0db572233cd255a_c0db572233cd255a.xml,ok,20.254,120,50000,1595017879,2.29-7,9.949,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000048_c0db572233cd255a | d4_reciprocal | D4_t=-89/121 | C48
f(x) = 121*x^6 - 89*x^4 - 89*x^2 + 121
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000049_b7b811c164bbfa9a,b7b811c164bbfa9a,121*x^6 + 7*x^4 + 7*x^2 + 121,families_construct_d4_reciprocal/d4_top_curves_summary.csv,49,d4_reciprocal,,,49,D4_t=7/121,CURBA #49,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000049_b7b811c164bbfa9a_b7b811c164bbfa9a.xml,ok,13.937,120,50000,3464731035,2.29-7,10.039,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000049_b7b811c164bbfa9a | d4_reciprocal | D4_t=7/121 | C49
f(x) = 121*x^6 + 7*x^4 + 7*x^2 + 121
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000050_16056ae16233f962,16056ae16233f962,169*x^6 - 119*x^4 - 119*x^2 + 169,families_construct_d4_reciprocal/d4_top_curves_summary.csv,50,d4_reciprocal,,,50,D4_t=-119/169,CURBA #50,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000050_16056ae16233f962_16056ae16233f962.xml,ok,21.003,120,50000,3364200329,2.29-7,10.490,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000050_16056ae16233f962 | d4_reciprocal | D4_t=-119/169 | C50
f(x) = 169*x^6 - 119*x^4 - 119*x^2 + 169
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000051_7d491cc65fbad3a8,7d491cc65fbad3a8,169*x^6 + 119*x^4 + 119*x^2 + 169,families_construct_d4_reciprocal/d4_top_curves_summary.csv,51,d4_reciprocal,,,51,D4_t=119/169,CURBA #51,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000051_7d491cc65fbad3a8_7d491cc65fbad3a8.xml,ok,21.133,120,50000,3397885312,2.29-7,10.490,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000051_7d491cc65fbad3a8 | d4_reciprocal | D4_t=119/169 | C51
f(x) = 169*x^6 + 119*x^4 + 119*x^2 + 169
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000052_7f0a53ef615f2112,7f0a53ef615f2112,9*x^6 + 191*x^4 + 191*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,52,d4_reciprocal,,,52,D4_t=191/9,CURBA #52,22,24,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000052_7f0a53ef615f2112_7f0a53ef615f2112.xml,ok,18.706,120,50000,4105806729,2.29-7,9.640,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000052_7f0a53ef615f2112 | d4_reciprocal | D4_t=191/9 | C52
f(x) = 9*x^6 + 191*x^4 + 191*x^2 + 9
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000053_deaa51b284a9bb6c,deaa51b284a9bb6c,9*x^6 + 2*x^4 + 2*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,53,d4_reciprocal,,,53,D4_t=2/9,CURBA #53,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000053_deaa51b284a9bb6c_deaa51b284a9bb6c.xml,ok,17.410,120,50000,4139491729,2.29-7,7.900,129.59MB,,1,4,,4,true,false,4,4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000053_deaa51b284a9bb6c | d4_reciprocal | D4_t=2/9 | C53
f(x) = 9*x^6 + 2*x^4 + 2*x^2 + 9
RankBounds: [1, 4]
rank(G) = 4
finiteIndex = true, proved = false, ub2 = 4
RANK DETERMINAT: rank J(Q) = 4
"
curve_000054_41a04455cdeeb357,41a04455cdeeb357,9*x^6 - 12*x^4 - 12*x^2 + 9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,54,d4_reciprocal,,,54,D4_t=-4/3,CURBA #54,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000054_41a04455cdeeb357_41a04455cdeeb357.xml,ok,17.740,120,50000,1360790703,2.29-7,8.060,129.59MB,,1,4,,4,true,false,4,4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000054_41a04455cdeeb357 | d4_reciprocal | D4_t=-4/3 | C54
f(x) = 9*x^6 - 12*x^4 - 12*x^2 + 9
RankBounds: [1, 4]
rank(G) = 4
finiteIndex = true, proved = false, ub2 = 4
RANK DETERMINAT: rank J(Q) = 4
"
curve_000055_69add07528570264,69add07528570264,16*x^6 + 7*x^4 + 7*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,55,d4_reciprocal,,,55,D4_t=7/16,CURBA #55,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000055_69add07528570264_69add07528570264.xml,ok,20.638,120,50000,4038961049,2.29-7,9.210,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000055_69add07528570264 | d4_reciprocal | D4_t=7/16 | C55
f(x) = 16*x^6 + 7*x^4 + 7*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000056_2142db6a44ddd91a,2142db6a44ddd91a,25*x^6 - 14*x^4 - 14*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,56,d4_reciprocal,,,56,D4_t=-14/25,CURBA #56,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000056_2142db6a44ddd91a_2142db6a44ddd91a.xml,ok,21.494,120,50000,4072645751,2.29-7,9.550,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000056_2142db6a44ddd91a | d4_reciprocal | D4_t=-14/25 | C56
f(x) = 25*x^6 - 14*x^4 - 14*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000058_7449b816ed4818a2,7449b816ed4818a2,16*x^6 + 31*x^4 + 31*x^2 + 16,families_construct_d4_reciprocal/d4_top_curves_summary.csv,58,d4_reciprocal,,,58,D4_t=31/16,CURBA #58,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000058_7449b816ed4818a2_7449b816ed4818a2.xml,ok,21.156,120,50000,1763982658,2.29-7,9.380,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000058_7449b816ed4818a2 | d4_reciprocal | D4_t=31/16 | C58
f(x) = 16*x^6 + 31*x^4 + 31*x^2 + 16
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000057_6612a4ffc1e41b75,6612a4ffc1e41b75,x^6 + 28*x^4 + 28*x^2 + 1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,57,d4_reciprocal,,,57,D4_t=28,CURBA #57,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000057_6612a4ffc1e41b75_6612a4ffc1e41b75.xml,ok,34.068,120,50000,4239501939,2.29-7,23.280,110.56MB,,4,4,4,,,,,,4,determined_by_RankBounds,RankBounds_lb_eq_ub,GRH,,,"============================================================
curve_000057_6612a4ffc1e41b75 | d4_reciprocal | D4_t=28 | C57
f(x) = x^6 + 28*x^4 + 28*x^2 + 1
RankBounds: [4, 4]
RANK DETERMINAT DIRECT DIN RankBounds: rank J(Q) = 4
"
curve_000059_3b6a8f62a6cd7827,3b6a8f62a6cd7827,25*x^6 - 31*x^4 - 31*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,59,d4_reciprocal,,,59,D4_t=-31/25,CURBA #59,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000059_3b6a8f62a6cd7827_3b6a8f62a6cd7827.xml,ok,9.998,120,50000,308233406,2.29-7,9.640,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000059_3b6a8f62a6cd7827 | d4_reciprocal | D4_t=-31/25 | C59
f(x) = 25*x^6 - 31*x^4 - 31*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000060_049edaecb7c17392,049edaecb7c17392,25*x^6 + 34*x^4 + 34*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,60,d4_reciprocal,,,60,D4_t=34/25,CURBA #60,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000060_049edaecb7c17392_049edaecb7c17392.xml,ok,17.399,120,50000,1630287150,2.29-7,9.630,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000060_049edaecb7c17392 | d4_reciprocal | D4_t=34/25 | C60
f(x) = 25*x^6 + 34*x^4 + 34*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000061_6563a195265be040,6563a195265be040,36*x^6 - 6*x^4 - 6*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,61,d4_reciprocal,,,61,D4_t=-1/6,CURBA #61,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000061_6563a195265be040_6563a195265be040.xml,ok,20.575,120,50000,71914197,2.29-7,10.220,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000061_6563a195265be040 | d4_reciprocal | D4_t=-1/6 | C61
f(x) = 36*x^6 - 6*x^4 - 6*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000062_ab1b9972b514c8d2,ab1b9972b514c8d2,25*x^6 - 42*x^4 - 42*x^2 + 25,families_construct_d4_reciprocal/d4_top_curves_summary.csv,62,d4_reciprocal,,,62,D4_t=-42/25,CURBA #62,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000062_ab1b9972b514c8d2_ab1b9972b514c8d2.xml,ok,20.739,120,50000,2000298798,2.29-7,9.710,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000062_ab1b9972b514c8d2 | d4_reciprocal | D4_t=-42/25 | C62
f(x) = 25*x^6 - 42*x^4 - 42*x^2 + 25
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
curve_000063_12b5b62a3400a961,12b5b62a3400a961,36*x^6 - 42*x^4 - 42*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,63,d4_reciprocal,,,63,D4_t=-7/6,CURBA #63,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000063_12b5b62a3400a961_12b5b62a3400a961.xml,ok,19.044,120,50000,1899767083,2.29-7,8.599,129.59MB,,0,4,,4,true,false,4,4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000063_12b5b62a3400a961 | d4_reciprocal | D4_t=-7/6 | C63
f(x) = 36*x^6 - 42*x^4 - 42*x^2 + 36
RankBounds: [0, 4]
rank(G) = 4
finiteIndex = true, proved = false, ub2 = 4
RANK DETERMINAT: rank J(Q) = 4
"
curve_000064_da2b178ff0d952fc,da2b178ff0d952fc,36*x^6 + 42*x^4 + 42*x^2 + 36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,64,d4_reciprocal,,,64,D4_t=7/6,CURBA #64,18,20,,,,1,magma_rank_results_d4_reciprocal/xml/curve_000064_da2b178ff0d952fc_da2b178ff0d952fc.xml,ok,19.828,120,50000,105599198,2.29-7,10.189,129.59MB,,0,6,,6,true,false,6,6,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,GRH,,,"============================================================
curve_000064_da2b178ff0d952fc | d4_reciprocal | D4_t=7/6 | C64
f(x) = 36*x^6 + 42*x^4 + 42*x^2 + 36
RankBounds: [0, 6]
rank(G) = 6
finiteIndex = true, proved = false, ub2 = 6
RANK DETERMINAT: rank J(Q) = 6
"
